date,chain,tvl
2023-03-29,BSC,4749355224
2023-03-30,BSC,4813655490
2023-03-31,BSC,4828650883
2023-04-01,BSC,4855497430
2023-04-02,BSC,4837795675
2023-04-03,BSC,4829917379
2023-04-04,BSC,4793432914
2023-04-05,BSC,4879360935
2023-04-06,BSC,4848573288
2023-04-07,BSC,4827196962
2023-04-08,BSC,4778064642
2023-04-09,BSC,4752445252
2023-04-10,BSC,4751267404
2023-04-11,BSC,4791256920
2023-04-12,BSC,4793676720
2023-04-13,BSC,4766888058
2023-04-14,BSC,4854538950
2023-04-15,BSC,4961194634
2023-04-16,BSC,4973527053
2023-04-17,BSC,5007692691
2023-04-18,BSC,4975610038
2023-04-19,BSC,5018587290
2023-04-20,BSC,4835833375
2023-04-21,BSC,4781928447
2023-04-22,BSC,4731938393
2023-04-23,BSC,4609796334
2023-04-24,BSC,4610661599
2023-04-25,BSC,4582918761
2023-04-26,BSC,4636010290
2023-04-27,BSC,4595769985
2023-04-28,BSC,4711255105
2023-04-29,BSC,4736733103
2023-04-30,BSC,4767684202
2023-05-01,BSC,4699816736
2023-05-02,BSC,4504487235
2023-05-03,BSC,4550705820
2023-05-04,BSC,4722454591
2023-05-05,BSC,4688804623
2023-05-06,BSC,4760012271
2023-05-07,BSC,4659184093
2023-05-08,BSC,4636652275
2023-05-09,BSC,4522072542
2023-05-10,BSC,4533849671
2023-05-11,BSC,4569838035
2023-05-12,BSC,4495641407
2023-05-13,BSC,4501533735
2023-05-14,BSC,4528161223
2023-05-15,BSC,4534845669
2023-05-16,BSC,4581177180
2023-05-17,BSC,4586774283
2023-05-18,BSC,4597123482
2023-05-19,BSC,4556149918
2023-05-20,BSC,4567641583
2023-05-21,BSC,4602585192
2023-05-22,BSC,4503244608
2023-05-23,BSC,4527984309
2023-05-24,BSC,4536679676
2023-05-25,BSC,4409498793
2023-05-26,BSC,4370684538
2023-05-27,BSC,4399930235
2023-05-28,BSC,4400709485
2023-05-29,BSC,4471695154
2023-05-30,BSC,4391693395
2023-05-31,BSC,4376839429
2023-06-01,BSC,4307825045
2023-06-02,BSC,4270541404
2023-06-03,BSC,4243750607
2023-06-04,BSC,4190877614
2023-06-05,BSC,4167363919
2023-06-06,BSC,3925675103
2023-06-07,BSC,3963224560
2023-06-08,BSC,3766879531
2023-06-09,BSC,3765594731
2023-06-10,BSC,3733576396
2023-06-11,BSC,3483209918
2023-06-12,BSC,3433917640
2023-06-13,BSC,3384911771
2023-06-14,BSC,3427922455
2023-06-15,BSC,3297189842
2023-06-16,BSC,3251133878
2023-06-17,BSC,3265271446
2023-06-18,BSC,3314550232
2023-06-19,BSC,3313582520
2023-06-20,BSC,3331059623
2023-06-21,BSC,3374314701
2023-06-22,BSC,3376670980
2023-06-23,BSC,3349940923
2023-06-24,BSC,3375182843
2023-06-25,BSC,3329894161
2023-06-26,BSC,3337233336
2023-06-27,BSC,3317573720
2023-06-28,BSC,3323107641
2023-06-29,BSC,3282120489
2023-06-30,BSC,3291226200
2023-07-01,BSC,3373767834
2023-07-02,BSC,3410566754
2023-07-03,BSC,3400512206
2023-07-04,BSC,3403495785
2023-07-05,BSC,3364638529
2023-07-06,BSC,3324584755
2023-07-07,BSC,3247246758
2023-07-08,BSC,3272192669
2023-07-09,BSC,3276687471
2023-07-10,BSC,3305720269
2023-07-11,BSC,3332361456
2023-07-12,BSC,3367688854
2023-07-13,BSC,3320380598
2023-07-14,BSC,3424809401
2023-07-15,BSC,3342075328
2023-07-16,BSC,3377314019
2023-07-17,BSC,3362880511
2023-07-18,BSC,3425328654
2023-07-19,BSC,3344463336
2023-07-20,BSC,3334406935
2023-07-21,BSC,3315756590
2023-07-22,BSC,3336000005
2023-07-23,BSC,3309130575
2023-07-24,BSC,3322075598
2023-07-25,BSC,3265506839
2023-07-26,BSC,3244485123
2023-07-27,BSC,3248537059
2023-07-28,BSC,3260442379
2023-07-29,BSC,3301028153
2023-07-30,BSC,3322629532
2023-07-31,BSC,3312784077
2023-08-01,BSC,3293065365
2023-08-02,BSC,3192984085
2023-08-03,BSC,3132093077
2023-08-04,BSC,3122815662
2023-08-05,BSC,3106332734
2023-08-06,BSC,3121672048
2023-08-07,BSC,3128321277
2023-08-08,BSC,3110146900
2023-08-09,BSC,3148161274
2023-08-10,BSC,3142484633
2023-08-11,BSC,3129878051
2023-08-12,BSC,3115407967
2023-08-13,BSC,3116186429
2023-08-14,BSC,3114901993
2023-08-15,BSC,3117328465
2023-08-16,BSC,3058319875
2023-08-17,BSC,2945188875
2023-08-18,BSC,2816375963
2023-08-19,BSC,2814826473
2023-08-20,BSC,2820910672
2023-08-21,BSC,2814033631
2023-08-22,BSC,2795406082
2023-08-23,BSC,2800893482
2023-08-24,BSC,2823980223
2023-08-25,BSC,2822498963
2023-08-26,BSC,2815825262
2023-08-27,BSC,2806419708
2023-08-28,BSC,2810495492
2023-08-29,BSC,2814161016
2023-08-30,BSC,2897109510
2023-08-31,BSC,2853899036
2023-09-01,BSC,2819993271
2023-09-02,BSC,2884155842
2023-09-03,BSC,2883921916
2023-09-04,BSC,2890359678
2023-09-05,BSC,2893048543
2023-09-06,BSC,2879403340
2023-09-07,BSC,2868317514
2023-09-08,BSC,2897041371
2023-09-09,BSC,2860344684
2023-09-10,BSC,2848774995
2023-09-11,BSC,2810248465
2023-09-12,BSC,2742715717
2023-09-13,BSC,2785489288
2023-09-14,BSC,2803692711
2023-09-15,BSC,2793878100
2023-09-16,BSC,2816377805
2023-09-17,BSC,2784585826
2023-09-18,BSC,2791348692
2023-09-19,BSC,2813182791
2023-09-20,BSC,2820471070
2023-09-21,BSC,2802365255
2023-09-22,BSC,2756711105
2023-09-23,BSC,2768061075
2023-09-24,BSC,2775343644
2023-09-25,BSC,2753036237
2023-09-26,BSC,2774617133
2023-09-27,BSC,2791091797
2023-09-28,BSC,2800695212
2023-09-29,BSC,2831205128
2023-09-30,BSC,2809975187
2023-10-01,BSC,2812162180
2023-10-02,BSC,2839984740
2023-10-03,BSC,2796730197
2023-10-04,BSC,2759530675
2023-10-05,BSC,2786874838
2023-10-06,BSC,2766395909
2023-10-07,BSC,2773442836
2023-10-08,BSC,2764245056
2023-10-09,BSC,2746603569
2023-10-10,BSC,2688329605
2023-10-11,BSC,2630687021
2023-10-12,BSC,2591746822
2023-10-13,BSC,2571811591
2023-10-14,BSC,2628865334
2023-10-15,BSC,2634497614
2023-10-16,BSC,2660649864
2023-10-17,BSC,2651300701
2023-10-18,BSC,2621227927
2023-10-19,BSC,2612693645
2023-10-20,BSC,2619413431
2023-10-21,BSC,2637520884
2023-10-22,BSC,2668606958
2023-10-23,BSC,2696471677
2023-10-24,BSC,2827522998
2023-10-25,BSC,2781179601
2023-10-26,BSC,2773348550
2023-10-27,BSC,2763793894
2023-10-28,BSC,2768052274
2023-10-29,BSC,2758951220
2023-10-30,BSC,2794763674
2023-10-31,BSC,2781170443
2023-11-01,BSC,2770566701
2023-11-02,BSC,2788441432
2023-11-03,BSC,2786210384
2023-11-04,BSC,2828588442
2023-11-05,BSC,2892451958
2023-11-06,BSC,2890722448
2023-11-07,BSC,2946600531
2023-11-08,BSC,2914130519
2023-11-09,BSC,2927560092
2023-11-10,BSC,2991815444
2023-11-11,BSC,2984708094
2023-11-12,BSC,2982492386
2023-11-13,BSC,2968072792
2023-11-14,BSC,2909638060
2023-11-15,BSC,2923748005
2023-11-16,BSC,3008435680
2023-11-17,BSC,2905044763
2023-11-18,BSC,2913391295
2023-11-19,BSC,2917017225
2023-11-20,BSC,2944199389
2023-11-21,BSC,2978551155
2023-11-22,BSC,2772072334
2023-11-23,BSC,2859143553
2023-11-24,BSC,2835201609
2023-11-25,BSC,2848397069
2023-11-26,BSC,2866846509
2023-11-27,BSC,2889239705
2023-11-28,BSC,2927235205
2023-11-29,BSC,2934720277
2023-11-30,BSC,2916424909
2023-12-01,BSC,2908698918
2023-12-02,BSC,2930824652
2023-12-03,BSC,2974774833
2023-12-04,BSC,2961758802
2023-12-05,BSC,2998102879
2023-12-06,BSC,3021733480
2023-12-07,BSC,3007695387
2023-12-08,BSC,3046041036
2023-12-09,BSC,3107744081
2023-12-10,BSC,3073733546
2023-12-11,BSC,3015212541
2023-12-12,BSC,3079551497
2023-12-13,BSC,3087529323
2023-12-14,BSC,3055973778
2023-12-15,BSC,3054519320
2023-12-16,BSC,2985622557
2023-12-17,BSC,2998973442
2023-12-18,BSC,2969731993
2023-12-19,BSC,3043301739
2023-12-20,BSC,2985508965
2023-12-21,BSC,3083090136
2023-12-22,BSC,3171630810
2023-12-23,BSC,3183230144
2023-12-24,BSC,3184046007
2023-12-25,BSC,3133097677
2023-12-26,BSC,3166117021
2023-12-27,BSC,3441687538
2023-12-28,BSC,3509276433
2023-12-29,BSC,3494365384
2023-12-30,BSC,3447972039
2023-12-31,BSC,3472308515
2024-01-01,BSC,3440840212
2024-01-02,BSC,3518175709
2024-01-03,BSC,3495698689
2024-01-04,BSC,3537816544
2024-01-05,BSC,3537217968
2024-01-06,BSC,3420097567
2024-01-07,BSC,3378868347
2024-01-08,BSC,3356587785
2024-01-09,BSC,3454142349
2024-01-10,BSC,3521487448
2024-01-11,BSC,3574328988
2024-01-12,BSC,3610976487
2024-01-13,BSC,3483147044
2024-01-14,BSC,3535307427
2024-01-15,BSC,3555970139
2024-01-16,BSC,3468582145
2024-01-17,BSC,3513355865
2024-01-18,BSC,3624254774
2024-01-19,BSC,3441776659
2024-01-20,BSC,3421983056
2024-01-21,BSC,3440220064
2024-01-22,BSC,3440136147
2024-01-23,BSC,3324813541
2024-01-24,BSC,3281227740
2024-01-25,BSC,3366189654
2024-01-26,BSC,3404034291
2024-01-27,BSC,3525037866
2024-01-28,BSC,3574068536
2024-01-29,BSC,3565361419
2024-01-30,BSC,3606638804
2024-01-31,BSC,3570182811
2024-02-01,BSC,3496366280
2024-02-02,BSC,3504180158
2024-02-03,BSC,3524521079
2024-02-04,BSC,3494871596
2024-02-05,BSC,3552952309
2024-02-06,BSC,3540326355
2024-02-07,BSC,3582678167
2024-02-08,BSC,3639071844
2024-02-09,BSC,3528935801
2024-02-10,BSC,3585175919
2024-02-11,BSC,3589985887
2024-02-12,BSC,3586246682
2024-02-13,BSC,3669387251
2024-02-14,BSC,3631011092
2024-02-15,BSC,3724240796
2024-02-16,BSC,3824122763
2024-02-17,BSC,3863860933
2024-02-18,BSC,3816447783
2024-02-19,BSC,3950462092
2024-02-20,BSC,4013861147
2024-02-21,BSC,4179168400
2024-02-22,BSC,4100561842
2024-02-23,BSC,4096193166
2024-02-24,BSC,4065885811
2024-02-25,BSC,4068983943
2024-02-26,BSC,4115307226
2024-02-27,BSC,4235375545
2024-02-28,BSC,4238319401
2024-02-29,BSC,4450553437
2024-03-01,BSC,4559974840
2024-03-02,BSC,4643450802
2024-03-03,BSC,4622086961
2024-03-04,BSC,4681541537
2024-03-05,BSC,4739404635
2024-03-06,BSC,4548971714
2024-03-07,BSC,4812772096
2024-03-08,BSC,4824640271
2024-03-09,BSC,4946728290
2024-03-10,BSC,5015566043
2024-03-11,BSC,5196041201
2024-03-12,BSC,5296283768
2024-03-13,BSC,5417758902
2024-03-14,BSC,5843810375
2024-03-15,BSC,5665502150
2024-03-16,BSC,5656347819
2024-03-17,BSC,5339183508
2024-03-18,BSC,5442800707
2024-03-19,BSC,5457219534
2024-03-20,BSC,5042923317
2024-03-21,BSC,5323550041
2024-03-22,BSC,5444534272
2024-03-23,BSC,5308368447
2024-03-24,BSC,5372536195
2024-03-25,BSC,5518251867
2024-03-26,BSC,5690703141
2024-03-27,BSC,5645160442
2024-03-28,BSC,5576754536
2024-03-29,BSC,5678837333
2024-03-30,BSC,5761292890
2024-03-31,BSC,5642064637
2024-04-01,BSC,5679727914
2024-04-02,BSC,5510888615
2024-04-03,BSC,5476769488
2024-04-04,BSC,5542084008
2024-04-05,BSC,5674285935
2024-04-06,BSC,5345012571
2024-04-07,BSC,5409523486
2024-04-08,BSC,5422098737
2024-04-09,BSC,5542445245
2024-04-10,BSC,5651205030
2024-04-11,BSC,5782023102
2024-04-12,BSC,5730034527
2024-04-13,BSC,5491147750
2024-04-14,BSC,4836373794
2024-04-15,BSC,4954607334
2024-04-16,BSC,4843510728
2024-04-17,BSC,4782717291
2024-04-18,BSC,4930487906
2024-04-19,BSC,5026386817
2024-04-20,BSC,5054987746
2024-04-21,BSC,5110864931
2024-04-22,BSC,5140934166
2024-04-23,BSC,5241576870
2024-04-24,BSC,5259052012
2024-04-25,BSC,4979552791
2024-04-26,BSC,5016913203
2024-04-27,BSC,4956665662
2024-04-28,BSC,4932004167
2024-04-29,BSC,5009264313
2024-04-30,BSC,4918968432
2024-05-01,BSC,4816193313
2024-05-02,BSC,4721237462
2024-05-03,BSC,4800911021
2024-05-04,BSC,4998307417
2024-05-05,BSC,5033783286
2024-05-06,BSC,5033189983
2024-05-07,BSC,5020501630
2024-05-08,BSC,4935821280
2024-05-09,BSC,4896168789
2024-05-10,BSC,4972029338
2024-05-11,BSC,4849360164
2024-05-12,BSC,4893626815
2024-05-13,BSC,4885513060
2024-05-14,BSC,4795393066
2024-05-15,BSC,4641322616
2024-05-16,BSC,4857525471
2024-05-17,BSC,4800793949
2024-05-18,BSC,4923966338
2024-05-19,BSC,4960584256
2024-05-20,BSC,4921286028
2024-05-21,BSC,5128298858
2024-05-22,BSC,5223322074
2024-05-23,BSC,5217657657
2024-05-24,BSC,5099751030
2024-05-25,BSC,5213608133
2024-05-26,BSC,5216442780
2024-05-27,BSC,5218170887
2024-05-28,BSC,5263629300
2024-05-29,BSC,5241095739
2024-05-30,BSC,5167066657
2024-05-31,BSC,5021433955
2024-06-01,BSC,4967674639
2024-06-02,BSC,5021436382
2024-06-03,BSC,4984223213
2024-06-04,BSC,5086150494
2024-06-05,BSC,5363940326
2024-06-06,BSC,5444328483
2024-06-07,BSC,5489944552
2024-06-08,BSC,5300818666
2024-06-09,BSC,5286687808
2024-06-10,BSC,5253144516
2024-06-11,BSC,5089553811
2024-06-12,BSC,4991476017
2024-06-13,BSC,5050536969
2024-06-14,BSC,4902128480
2024-06-15,BSC,4872902717
2024-06-16,BSC,4890242597
2024-06-17,BSC,4967356397
2024-06-18,BSC,4865188718
2024-06-19,BSC,4763353636
2024-06-20,BSC,4803471625
2024-06-21,BSC,4786714691
2024-06-22,BSC,4737513437
2024-06-23,BSC,4753742534
2024-06-24,BSC,4693193140
2024-06-25,BSC,4582774619
2024-06-26,BSC,4701482938
2024-06-27,BSC,4655875978
2024-06-28,BSC,4699771180
2024-06-29,BSC,4621987045
2024-06-30,BSC,4681619667
2024-07-01,BSC,4712783619
2024-07-02,BSC,4740905304
2024-07-03,BSC,4717221634
2024-07-04,BSC,4556450354
2024-07-05,BSC,4356440965
2024-07-06,BSC,4184729049
2024-07-07,BSC,4361137434
2024-07-08,BSC,4181721120
2024-07-09,BSC,4268800234
2024-07-10,BSC,4317011662
2024-07-11,BSC,4365619553
2024-07-12,BSC,4284412411
2024-07-13,BSC,4309508055
2024-07-14,BSC,4326358872
2024-07-15,BSC,4451041668
2024-07-16,BSC,4652012895
2024-07-17,BSC,4635332574
2024-07-18,BSC,4596977530
2024-07-19,BSC,4580320885
2024-07-20,BSC,4724353817
2024-07-21,BSC,4737177760
2024-07-22,BSC,4775028952
2024-07-23,BSC,4713219484
2024-07-24,BSC,4637598367
2024-07-25,BSC,4573256838
2024-07-26,BSC,4547982167
2024-07-27,BSC,4622465228
2024-07-28,BSC,4663865291
2024-07-29,BSC,4646554085
2024-07-30,BSC,4634012100
2024-07-31,BSC,4619560705
2024-08-01,BSC,4592967258
2024-08-02,BSC,4622139110
2024-08-03,BSC,4375952376
2024-08-04,BSC,4313161385
2024-08-05,BSC,4163599967
2024-08-06,BSC,3836588870
2024-08-07,BSC,3947467436
2024-08-08,BSC,3849044842
2024-08-09,BSC,4116195448
2024-08-10,BSC,4131503155
2024-08-11,BSC,4191732809
2024-08-12,BSC,4070754077
2024-08-13,BSC,4119522399
2024-08-14,BSC,4191950487
2024-08-15,BSC,4146479679
2024-08-16,BSC,4040188757
2024-08-17,BSC,4085945021
2024-08-18,BSC,4147919953
2024-08-19,BSC,4127734017
2024-08-20,BSC,4204622511
2024-08-21,BSC,4251671322
2024-08-22,BSC,4292692830
2024-08-23,BSC,4326207590
2024-08-24,BSC,4539342878
2024-08-25,BSC,4510852706
2024-08-26,BSC,4522337368
2024-08-27,BSC,4331215169
2024-08-28,BSC,4139273743
2024-08-29,BSC,4140706013
2024-08-30,BSC,4137178549
2024-08-31,BSC,4129130557
2024-09-01,BSC,4123380323
2024-09-02,BSC,4056663627
2024-09-03,BSC,4140309335
2024-09-04,BSC,4092160604
2024-09-05,BSC,4115770855
2024-09-06,BSC,4037757796
2024-09-07,BSC,3907062220
2024-09-08,BSC,3956266269
2024-09-09,BSC,3999209617
2024-09-10,BSC,4147708504
2024-09-11,BSC,4148089145
2024-09-12,BSC,4230233701
2024-09-13,BSC,4255044825
2024-09-14,BSC,4407272047
2024-09-15,BSC,4370170669
2024-09-16,BSC,4399409619
2024-09-17,BSC,4191514707
2024-09-18,BSC,4301351723
2024-09-19,BSC,4268428834
2024-09-20,BSC,4400348744
2024-09-21,BSC,4510985960
2024-09-22,BSC,4597973101
2024-09-23,BSC,4598063305
2024-09-24,BSC,4595914957
2024-09-25,BSC,4619564479
2024-09-26,BSC,4506288240
2024-09-27,BSC,4703229415
2024-09-28,BSC,4735862764
2024-09-29,BSC,4751338073
2024-09-30,BSC,4741576376
2024-10-01,BSC,4605898160
2024-10-02,BSC,4398113288
2024-10-03,BSC,4348058227
2024-10-04,BSC,4355318340
2024-10-05,BSC,4443667817
2024-10-06,BSC,4459913636
2024-10-07,BSC,4480684859
2024-10-08,BSC,4544501008
2024-10-09,BSC,4538902418
2024-10-10,BSC,4348125087
2024-10-11,BSC,4272860523
2024-10-12,BSC,4468010960
2024-10-13,BSC,4459026962
2024-10-14,BSC,4430746253
2024-10-15,BSC,4598101806
2024-10-16,BSC,4586680808
2024-10-17,BSC,4605971679
2024-10-18,BSC,4551151530
2024-10-19,BSC,4592120226
2024-10-20,BSC,4605537056
2024-10-21,BSC,4635417373
2024-10-22,BSC,4603994603
2024-10-23,BSC,4592087075
2024-10-24,BSC,4486259129
2024-10-25,BSC,4574709138
2024-10-26,BSC,4400558950
2024-10-27,BSC,4395787128
2024-10-28,BSC,4459551121
2024-10-29,BSC,4526279419
2024-10-30,BSC,4579771614
2024-10-31,BSC,4528431008
2024-11-01,BSC,4412153350
2024-11-02,BSC,4383014434
2024-11-03,BSC,4355672547
2024-11-04,BSC,4290923962
2024-11-05,BSC,4239548929
2024-11-06,BSC,4337809767
2024-11-07,BSC,4605260926
2024-11-08,BSC,4620357109
2024-11-09,BSC,4637949449
2024-11-10,BSC,4766604044
2024-11-11,BSC,4927440191
2024-11-12,BSC,5124614483
2024-11-13,BSC,5061743762
2024-11-14,BSC,4979597241
2024-11-15,BSC,5017045188
2024-11-16,BSC,5044207554
2024-11-17,BSC,5132888750
2024-11-18,BSC,5093199160
2024-11-19,BSC,5144582519
2024-11-20,BSC,5060708966
2024-11-21,BSC,4979661894
2024-11-22,BSC,5148949028
2024-11-23,BSC,5176084210
2024-11-24,BSC,5284314338
2024-11-25,BSC,5330676455
2024-11-26,BSC,5159276963
2024-11-27,BSC,5010256288
2024-11-28,BSC,5329888899
2024-11-29,BSC,5372545081
2024-11-30,BSC,5389071691
2024-12-01,BSC,5410698154
2024-12-02,BSC,5436083838
2024-12-03,BSC,5262278389
2024-12-04,BSC,5594373351
2024-12-05,BSC,5645103664
2024-12-06,BSC,5532957757
2024-12-07,BSC,5670339586
2024-12-08,BSC,5704997408
2024-12-09,BSC,5664831255
2024-12-10,BSC,5281609536
2024-12-11,BSC,5208910524
2024-12-12,BSC,5468273882
2024-12-13,BSC,5412870558
2024-12-14,BSC,5634285548
2024-12-15,BSC,5564241267
2024-12-16,BSC,5733680662
2024-12-17,BSC,5689048218
2024-12-18,BSC,5619213487
2024-12-19,BSC,5556284797
2024-12-20,BSC,5400613316
2024-12-21,BSC,5427567214
2024-12-22,BSC,5369777667
2024-12-23,BSC,5299975663
2024-12-24,BSC,5515126414
2024-12-25,BSC,5654558067
2024-12-26,BSC,5655615172
2024-12-27,BSC,5507616470
2024-12-28,BSC,5474291325
2024-12-29,BSC,5618384273
2024-12-30,BSC,5458729551
2024-12-31,BSC,5453316761
2025-01-01,BSC,5470896992
2025-01-02,BSC,5517424034
2025-01-03,BSC,5558258864
2025-01-04,BSC,5708158146
2025-01-05,BSC,5693210252
2025-01-06,BSC,5677974181
2025-01-07,BSC,5855864728
2025-01-08,BSC,5527274359
2025-01-09,BSC,5474607160
2025-01-10,BSC,5373285222
2025-01-11,BSC,5494335633
2025-01-12,BSC,5518070513
2025-01-13,BSC,5472185134
2025-01-14,BSC,5416618429
2025-01-15,BSC,5532796361
2025-01-16,BSC,5673683264
2025-01-17,BSC,5666500338
2025-01-18,BSC,5804899739
2025-01-19,BSC,5668702438
2025-01-20,BSC,5566174890
2025-01-21,BSC,5541276131
2025-01-22,BSC,5636688367
2025-01-23,BSC,5619254768
2025-01-24,BSC,5606396191
2025-01-25,BSC,5449719248
2025-01-26,BSC,5483561984
2025-01-27,BSC,5409510724
2025-01-28,BSC,5379079951
2025-01-29,BSC,5282283513
2025-01-30,BSC,5367942307
2025-01-31,BSC,5589597924
2025-02-01,BSC,5552773686
2025-02-02,BSC,5408284866
2025-02-03,BSC,5103858346
2025-02-04,BSC,5144822583
2025-02-05,BSC,4942882804
2025-02-06,BSC,4936032364
2025-02-07,BSC,4932387565
2025-02-08,BSC,4972576809
2025-02-09,BSC,5163006519
2025-02-10,BSC,5174729221
2025-02-11,BSC,5186497925
2025-02-12,BSC,5250393003
2025-02-13,BSC,5539472152
2025-02-14,BSC,5437583651
2025-02-15,BSC,5541922342
2025-02-16,BSC,5531315705
2025-02-17,BSC,5565335198
2025-02-18,BSC,5526659654
2025-02-19,BSC,5433349488
2025-02-20,BSC,5506986451
2025-02-21,BSC,5560399670
2025-02-22,BSC,5524973297
2025-02-23,BSC,5685439804
2025-02-24,BSC,5628249852
2025-02-25,BSC,5338817238
2025-02-26,BSC,5222247096
2025-02-27,BSC,5014324651
2025-02-28,BSC,5106034065
2025-03-01,BSC,5019203337
2025-03-02,BSC,5110119365
2025-03-03,BSC,5295443321
2025-03-04,BSC,4910170843
2025-03-05,BSC,4955421839
2025-03-06,BSC,5092195922
2025-03-07,BSC,5029806065
2025-03-08,BSC,5011436789
2025-03-09,BSC,5003280418
2025-03-10,BSC,4726178076
2025-03-11,BSC,4573794834
2025-03-12,BSC,4723154175
2025-03-13,BSC,4814997448
2025-03-14,BSC,5090180698
2025-03-15,BSC,5207368920
2025-03-16,BSC,5329146093
2025-03-17,BSC,5257683437
2025-03-18,BSC,5424733879
2025-03-19,BSC,5408944955
2025-03-20,BSC,5420514800
2025-03-21,BSC,5346646498
2025-03-22,BSC,5388230738
2025-03-23,BSC,5374825685
2025-03-24,BSC,5456488380
2025-03-25,BSC,5580269568
2025-03-26,BSC,5571205055
2025-03-27,BSC,5444145862
2025-03-28,BSC,5436278320
2025-03-29,BSC,5300391084
2025-03-30,BSC,5187806311
2025-03-31,BSC,5238942693
2025-04-01,BSC,5312171488
2025-04-02,BSC,5161390513
2025-04-03,BSC,5186655304
2025-04-04,BSC,5208840548
2025-04-05,BSC,5268311151
2025-04-06,BSC,5262611071
2025-04-07,BSC,4916062302
2025-04-08,BSC,4893474836
2025-04-09,BSC,4829605570
2025-04-10,BSC,5098107145
2025-04-11,BSC,5002821041
2025-04-12,BSC,5074949682
2025-04-13,BSC,5176461264
2025-04-14,BSC,5092674174
2025-04-15,BSC,5144365602
2025-04-16,BSC,5320492658
2025-04-17,BSC,5366632584
2025-04-18,BSC,5421967669
2025-04-19,BSC,5451345588
2025-04-20,BSC,5481797131
2025-04-21,BSC,5501726675
2025-04-22,BSC,5553046390
2025-04-23,BSC,5755088187
2025-04-24,BSC,5793421989
2025-04-25,BSC,5775621305
2025-04-26,BSC,5812307271
2025-04-27,BSC,5859768678
2025-04-28,BSC,5820737730
2025-04-29,BSC,5838432652
2025-04-30,BSC,5813136258
2025-05-01,BSC,5830128811
2025-05-02,BSC,5839911806
2025-05-03,BSC,5884909028
2025-05-04,BSC,5860382802
2025-05-05,BSC,5773546252
2025-05-06,BSC,5789770732
2025-05-07,BSC,5917430937
2025-05-08,BSC,5939014543
2025-05-09,BSC,6184532306
2025-05-10,BSC,6401334087
2025-05-11,BSC,6188021100
2025-05-12,BSC,6157126496
2025-05-13,BSC,6154949233
2025-05-14,BSC,6242998072
2025-05-15,BSC,6140825277
2025-05-16,BSC,6108991501
2025-05-17,BSC,6068470797
2025-05-18,BSC,6020133016
2025-05-19,BSC,6072528510
2025-05-20,BSC,6063584343
2025-05-21,BSC,6057771151
2025-05-22,BSC,6415507395
2025-05-23,BSC,6506093514
2025-05-24,BSC,6253283982
2025-05-25,BSC,6262951564
2025-05-26,BSC,6368706924
2025-05-27,BSC,6382202891
2025-05-28,BSC,6455860457
2025-05-29,BSC,6421707491
2025-05-30,BSC,6297617655
2025-05-31,BSC,6125954999
2025-06-01,BSC,6097211979
2025-06-02,BSC,6124506742
2025-06-03,BSC,6232080936
2025-06-04,BSC,5911819234
2025-06-05,BSC,5888340007
2025-06-06,BSC,5666945244
2025-06-07,BSC,5800025346
2025-06-08,BSC,5859518552
2025-06-09,BSC,5871299077
2025-06-10,BSC,6095153426
2025-06-11,BSC,6143056898
2025-06-12,BSC,6075633371
2025-06-13,BSC,5903576583
2025-06-14,BSC,5927374718
2025-06-15,BSC,5867080637
2025-06-16,BSC,5899103287
2025-06-17,BSC,5949108157
2025-06-18,BSC,5879658599
2025-06-19,BSC,5885963304
2025-06-20,BSC,5876420974
2025-06-21,BSC,5837903877
2025-06-22,BSC,5730890976
2025-06-23,BSC,5647237428
2025-06-24,BSC,5846683381
2025-06-25,BSC,5831066702
2025-06-26,BSC,5901212616
2025-06-27,BSC,5862473972
2025-06-28,BSC,5917347609
2025-06-29,BSC,5933418109
2025-06-30,BSC,5971244261
2025-07-01,BSC,5950747839
2025-07-02,BSC,5870364605
2025-07-03,BSC,6013749863
2025-07-04,BSC,6045124965
2025-07-05,BSC,5973085921
2025-07-06,BSC,5972670721
2025-07-07,BSC,6033074174
2025-07-08,BSC,5977652212
2025-07-09,BSC,6002216204
2025-07-10,BSC,6117602530
2025-07-11,BSC,6229280001
2025-07-12,BSC,6245377186
2025-07-13,BSC,6224136538
2025-07-14,BSC,6273015417
2025-07-15,BSC,6310010022
2025-07-16,BSC,6357516196
2025-07-17,BSC,6420052527
2025-07-18,BSC,6484773032
